3.369678	3.283410	3.236054
0.046325	0.045689	0.070856
0.083318	0.082011	0.221719
-0.025894	-0.021336	-0.029896
0.024215	0.041301	0.061249
-0.072202	-0.094816	-0.084011
-0.001888	0.004839	-0.008757
0.022382	0.050120	0.041588
0.014185	0.020226	0.019469
0.007904	0.011117	0.013247
-0.040367	-0.043642	-0.031405
-0.011156	-0.009063	-0.017861
-0.017625	-0.003042	-0.001784
0.006743	0.005144	0.013316
-0.005338	-0.005891	-0.013924
0.005492	0.007381	0.005509
