2.381744	2.293566	2.380016
0.096763	0.008222	-0.068156
-0.202319	-0.083730	0.091858
-0.518469	-0.446429	-0.318121
-0.114209	-0.083378	-0.037446
0.122928	0.037587	-0.043751
-0.494433	-0.476247	-0.396400
-0.447613	-0.372191	-0.243394
0.256278	0.257078	0.228106
0.011344	0.019809	0.011948
-0.141484	-0.099862	-0.039967
0.087550	0.081626	0.055630
-0.311413	-0.356595	-0.371005
-0.042465	-0.004639	0.047187
0.241293	0.239254	0.198411
-0.053873	-0.067809	-0.071348
